"","id","location","core_assisted","machine","tul"
"9883",1304,21,"assisted","C7",141
"9884",1304,21,"assisted","D5",120
"9885",1304,21,"assisted","D6",120
"9886",1304,21,"assisted","D7",132
"9887",1304,21,"assisted","F2.1",167
"9888",872,3,"assisted","A3",128
"9889",872,3,"assisted","B6",123
"9890",872,3,"assisted","D6",91
"9891",872,3,"assisted","F2.1",129
"9892",878,20,"core","A3",120
"9893",878,20,"core","B1",123
"9894",878,20,"core","B7",123
"9895",878,20,"core","C7",128
"9896",878,20,"core","D6",121
"9897",878,20,"core","F2.1",122
"9898",622,7,"assisted","A3",113
"9899",622,7,"assisted","B1",95
"9900",622,7,"assisted","B6",115
"9901",622,7,"assisted","B7",108
"9902",622,7,"assisted","C3",116
"9903",622,7,"assisted","C7",117
"9904",622,7,"assisted","D6",115
"9905",622,7,"assisted","D7",108
"9906",622,7,"assisted","F2.1",120
"9907",1393,7,"core","A2",123
"9908",1393,7,"core","A3",103
"9909",1393,7,"core","B1",125
"9910",1393,7,"core","B7",131
"9911",1393,7,"core","C7",124
"9912",1393,7,"core","F2.1",118
"9913",1371,1,"assisted","A3",142
"9914",1371,1,"assisted","B6",90
"9915",1371,1,"assisted","B7",91
"9916",1371,1,"assisted","C3",123
"9917",1371,1,"assisted","C7",176
"9918",1371,1,"assisted","F2.1",166
"9919",321,7,"core","A3",121
"9920",321,7,"core","B6",121
"9921",321,7,"core","C3",130
"9922",321,7,"core","C7",124
"9923",321,7,"core","D6",111
"9924",321,7,"core","F2.1",130
"9925",1012,16,"assisted","A3",119
"9926",1012,16,"assisted","B6",145
"9927",1012,16,"assisted","C7",136
"9928",1012,16,"assisted","F2.1",140
"9929",1484,13,"core","A3",125
"9930",1484,13,"core","B1",131
"9931",1484,13,"core","C3",120
"9932",1484,13,"core","C7",128
"9933",1484,13,"core","D5",143
"9934",1484,13,"core","F2.1",124
"9935",475,5,"assisted","A3",108
"9936",475,5,"assisted","B1",105
"9937",475,5,"assisted","B6",120
"9938",475,5,"assisted","B7",93
"9939",475,5,"assisted","C7",112
"9940",475,5,"assisted","D7",121
"9941",475,5,"assisted","F2.1",97
"9942",206,14,"core","A3",94
"9943",206,14,"core","B1",93
"9944",206,14,"core","B6",98
"9945",206,14,"core","B7",102
"9946",206,14,"core","D6",104
"9947",206,14,"core","F2.1",108
"9948",182,24,"assisted","A1",142
"9949",182,24,"assisted","A3",104
"9950",182,24,"assisted","B1",105
"9951",182,24,"assisted","B6",131
"9952",182,24,"assisted","B7",126
"9953",182,24,"assisted","C3",103
"9954",182,24,"assisted","C7",94
"9955",182,24,"assisted","D6",119
"9956",182,24,"assisted","D7",128
"9957",182,24,"assisted","F2",104
"9958",1660,11,"core","A1",122
"9959",1660,11,"core","A2",100
"9960",1660,11,"core","A3",121
"9961",1660,11,"core","B6",125
"9962",1660,11,"core","B7",124
"9963",1660,11,"core","C3",129
"9964",1660,11,"core","C7",124
"9965",1660,11,"core","D7",128
"9966",1660,11,"core","F2",127
"9967",1660,11,"core","F2.1",120
"9968",1722,3,"assisted","A3",96
"9969",1722,3,"assisted","B1",127
"9970",1722,3,"assisted","B6",130
"9971",1722,3,"assisted","C7",130
"9972",1722,3,"assisted","D6",110
"9973",1722,3,"assisted","D7",138
"9974",1722,3,"assisted","F2.1",150
"9975",1722,3,"assisted","K2",140
"9976",1180,27,"core","A1",124
"9977",1180,27,"core","A2",147
"9978",1180,27,"core","A3",117
"9979",1180,27,"core","B1",120
"9980",1180,27,"core","B6",128
"9981",1180,27,"core","B7",126
"9982",1180,27,"core","C7",123
"9983",1477,17,"assisted","A3",94
"9984",1477,17,"assisted","B1",121
"9985",1477,17,"assisted","B6",137
"9986",1477,17,"assisted","C3",120
"9987",1477,17,"assisted","C7",116
"9988",1477,17,"assisted","D6",118
"9989",1477,17,"assisted","F2.1",119
"9990",1574,14,"core","A1",125
"9991",1574,14,"core","A3",128
"9992",1574,14,"core","B6",128
"9993",1574,14,"core","C3",129
"9994",1574,14,"core","C7",125
"9995",1574,14,"core","F2.1",126
"9996",1662,7,"core","A3",124
"9997",1662,7,"core","B1",130
"9998",1662,7,"core","B6",164
"9999",1662,7,"core","B7",143
"10000",1662,7,"core","C7",150
"10001",1662,7,"core","F2.1",149
"10002",184,21,"core","A1",120
"10003",184,21,"core","A3",131
"10004",184,21,"core","B6",151
"10005",184,21,"core","C3",142
"10006",184,21,"core","C7",129
"10007",184,21,"core","D6",158
"10008",184,21,"core","F2.1",122
"10009",481,17,"assisted","A3",93
"10010",481,17,"assisted","B6",128
"10011",481,17,"assisted","B7",120
"10012",481,17,"assisted","C7",103
"10013",481,17,"assisted","D6",112
"10014",481,17,"assisted","F2.1",96
"10015",420,16,"core","A3",136
"10016",420,16,"core","C3",152
"10017",420,16,"core","F2.1",128
"10018",619,22,"core","A3",133
"10019",619,22,"core","B1",112
"10020",619,22,"core","B7",161
"10021",619,22,"core","C3",147
"10022",619,22,"core","C7",127
"10023",619,22,"core","D7",157
"10024",619,22,"core","F2.1",126
"10025",1155,24,"assisted","A1",134
"10026",1155,24,"assisted","A3",126
"10027",1155,24,"assisted","B1",127
"10028",1155,24,"assisted","B6",111
"10029",1155,24,"assisted","B7",111
"10030",1155,24,"assisted","C7",120
"10031",1155,24,"assisted","D6",138
"10032",1155,24,"assisted","D7",125
"10033",1155,24,"assisted","F2.1",125
"10034",841,20,"core","A3",138
"10035",841,20,"core","B1",123
"10036",841,20,"core","B6",138
"10037",841,20,"core","B7",131
"10038",841,20,"core","C7",135
"10039",841,20,"core","F2.1",138
"10040",1283,21,"assisted","A3",120
"10041",1283,21,"assisted","B6",129
"10042",1283,21,"assisted","C3",120
"10043",1283,21,"assisted","D6",100
"10044",1283,21,"assisted","F2.1",114
"10045",1112,6,"assisted","A3",123
"10046",1112,6,"assisted","B1",107
"10047",1112,6,"assisted","B7",138
"10048",1112,6,"assisted","C7",121
"10049",1112,6,"assisted","D6",130
"10050",1112,6,"assisted","F2.1",121
"10051",1112,6,"assisted","K2",135
"10052",299,15,"core","A3",121
"10053",299,15,"core","B1",125
"10054",299,15,"core","B6",125
"10055",299,15,"core","C3",120
"10056",299,15,"core","C7",120
"10057",299,15,"core","D6",120
"10058",299,15,"core","F2.1",119
"10059",1101,21,"assisted","A1",120
"10060",1101,21,"assisted","A3",141
"10061",1101,21,"assisted","B1",133
"10062",1101,21,"assisted","B6",162
"10063",1101,21,"assisted","B7",167
"10064",1101,21,"assisted","C3",120
"10065",1101,21,"assisted","C7",107
"10066",1101,21,"assisted","D6",127
"10067",1101,21,"assisted","F2.1",106
"10068",1011,22,"core","A1",125
"10069",1011,22,"core","A2",108
"10070",1011,22,"core","A3",96
"10071",1011,22,"core","B1",112
"10072",1011,22,"core","B6",97
"10073",1011,22,"core","B7",125
"10074",1011,22,"core","D5",103
"10075",1011,22,"core","D7",93
"10076",1011,22,"core","F2.1",124
"10077",1011,22,"core","K2",73
"10078",386,20,"assisted","A3",112
"10079",386,20,"assisted","B6",123
"10080",386,20,"assisted","B7",163
"10081",386,20,"assisted","D6",120
"10082",386,20,"assisted","F2.1",126
"10083",1673,24,"assisted","A3",106
"10084",1673,24,"assisted","B6",100
"10085",1673,24,"assisted","C7",121
"10086",1673,24,"assisted","F2.1",105
"10087",1287,19,"assisted","A3",144
"10088",1287,19,"assisted","B1",123
"10089",1287,19,"assisted","B7",130
"10090",1287,19,"assisted","C7",150
"10091",1287,19,"assisted","D6",126
"10092",304,5,"assisted","A3",119
"10093",304,5,"assisted","B1",123
"10094",304,5,"assisted","B6",61
"10095",304,5,"assisted","C7",119
"10096",304,5,"assisted","D6",103
"10097",304,5,"assisted","F2.1",114
"10098",1220,21,"assisted","A1",114
"10099",1220,21,"assisted","A3",114
"10100",1220,21,"assisted","B6",131
"10101",1220,21,"assisted","C7",127
"10102",1220,21,"assisted","D5",125
"10103",1220,21,"assisted","D7",115
"10104",1220,21,"assisted","F2.1",120
"10105",44,4,"core","A1",110
"10106",44,4,"core","A2",138
"10107",44,4,"core","A3",105
"10108",44,4,"core","B1",106
"10109",44,4,"core","B6",129
"10110",44,4,"core","C3",112
"10111",44,4,"core","D5",104
"10112",44,4,"core","D6",118
"10113",44,4,"core","F2.1",93
"10114",839,21,"assisted","A1",114
"10115",839,21,"assisted","A3",119
"10116",839,21,"assisted","B1",128
"10117",839,21,"assisted","B6",115
"10118",839,21,"assisted","C7",130
"10119",839,21,"assisted","D6",120
"10120",839,21,"assisted","F2.1",109
"10121",1520,16,"assisted","A3",145
"10122",1520,16,"assisted","B1",152
"10123",1520,16,"assisted","B6",135
"10124",1520,16,"assisted","B7",156
"10125",1520,16,"assisted","C3",127
"10126",1520,16,"assisted","C7",157
"10127",1520,16,"assisted","F2.1",167
"10128",1679,17,"assisted","A3",127
"10129",1679,17,"assisted","B1",139
"10130",1679,17,"assisted","B6",154
"10131",1679,17,"assisted","B7",135
"10132",1679,17,"assisted","C7",137
"10133",1679,17,"assisted","D6",122
"10134",1679,17,"assisted","F2.1",118
"10135",1062,26,"core","A2",158
"10136",1062,26,"core","A3",124
"10137",1062,26,"core","B1",98
"10138",1062,26,"core","B6",125
"10139",1062,26,"core","C3",132
"10140",1062,26,"core","C7",127
"10141",1062,26,"core","D6",130
"10142",1062,26,"core","F2.1",126
"10143",111,13,"assisted","A3",98
"10144",111,13,"assisted","B6",125
"10145",111,13,"assisted","C7",111
"10146",111,13,"assisted","F2.1",128
"10147",1503,8,"core","A1",130
"10148",1503,8,"core","A3",99
"10149",1503,8,"core","B1",117
"10150",1503,8,"core","B6",133
"10151",1503,8,"core","B7",120
"10152",1503,8,"core","C3",128
"10153",1503,8,"core","C7",122
"10154",1503,8,"core","D6",123
"10155",1503,8,"core","D7",119
"10156",718,7,"assisted","A3",115
"10157",718,7,"assisted","B1",120
"10158",718,7,"assisted","B6",118
"10159",718,7,"assisted","C7",118
"10160",718,7,"assisted","D6",137
"10161",718,7,"assisted","F2",117
"10162",1188,3,"core","A3",130
"10163",1188,3,"core","B1",104
"10164",1188,3,"core","B6",153
"10165",1188,3,"core","B7",146
"10166",1188,3,"core","C7",106
"10167",1188,3,"core","D6",134
"10168",1188,3,"core","F2.1",135
"10169",773,14,"core","A1",140
"10170",773,14,"core","A3",116
"10171",773,14,"core","B1",119
"10172",773,14,"core","B6",140
"10173",773,14,"core","B7",163
"10174",773,14,"core","C3",142
"10175",773,14,"core","D5",117
"10176",773,14,"core","D6",155
"10177",773,14,"core","F2.1",108
"10178",1637,10,"assisted","A1",112
"10179",1637,10,"assisted","A3",120
"10180",1637,10,"assisted","B1",120
"10181",1637,10,"assisted","B6",113
"10182",1637,10,"assisted","B7",120
"10183",1637,10,"assisted","C3",119
"10184",1637,10,"assisted","C7",118
"10185",1637,10,"assisted","D6",118
"10186",1637,10,"assisted","F2.1",120
"10187",1637,10,"assisted","K2",92
"10188",631,8,"assisted","A3",100
"10189",631,8,"assisted","B1",101
"10190",631,8,"assisted","B6",113
"10191",631,8,"assisted","B7",86
"10192",631,8,"assisted","C7",122
"10193",631,8,"assisted","D7",90
"10194",631,8,"assisted","F2.1",91
"10195",1360,23,"core","A3",106
"10196",1360,23,"core","B1",106
"10197",1360,23,"core","B7",107
"10198",1360,23,"core","C7",125
"10199",1360,23,"core","D6",135
"10200",1360,23,"core","F2.1",103
"10201",556,15,"core","A1",135
"10202",556,15,"core","A3",123
"10203",556,15,"core","B6",129
"10204",556,15,"core","C3",133
"10205",556,15,"core","C7",134
"10206",556,15,"core","D6",136
"10207",556,15,"core","F2.1",126
"10208",1017,3,"assisted","A3",121
"10209",1017,3,"assisted","B1",126
"10210",1017,3,"assisted","B6",131
"10211",1017,3,"assisted","C7",145
"10212",1017,3,"assisted","D7",128
"10213",1017,3,"assisted","F2.1",126
"10214",542,6,"assisted","A3",110
"10215",542,6,"assisted","B1",109
"10216",542,6,"assisted","B6",136
"10217",542,6,"assisted","B7",103
"10218",542,6,"assisted","C3",129
"10219",542,6,"assisted","C7",94
"10220",542,6,"assisted","D6",119
"10221",542,6,"assisted","F2.1",78
"10222",1054,16,"assisted","A3",123
"10223",1054,16,"assisted","B1",151
"10224",1054,16,"assisted","B6",129
"10225",1054,16,"assisted","C7",151
"10226",1054,16,"assisted","F2.1",138
"10227",1571,14,"assisted","A3",119
"10228",1571,14,"assisted","B6",124
"10229",1571,14,"assisted","C7",102
"10230",1571,14,"assisted","D6",120
"10231",1571,14,"assisted","D7",92
"10232",1571,14,"assisted","F2.1",119
"10233",1024,18,"assisted","A3",129
"10234",1024,18,"assisted","B1",127
"10235",1024,18,"assisted","B6",150
"10236",1024,18,"assisted","B7",129
"10237",1024,18,"assisted","C7",129
"10238",1024,18,"assisted","F2.1",131
"10239",1167,21,"assisted","A1",137
"10240",1167,21,"assisted","B1",123
"10241",1167,21,"assisted","B6",122
"10242",1167,21,"assisted","C3",122
"10243",1167,21,"assisted","C7",132
"10244",1167,21,"assisted","D6",113
"10245",1167,21,"assisted","F2.1",128
"10246",385,6,"assisted","A3",101
"10247",385,6,"assisted","B6",120
"10248",385,6,"assisted","C3",96
"10249",385,6,"assisted","C7",120
"10250",385,6,"assisted","D6",110
"10251",385,6,"assisted","F2.1",102
"10252",265,13,"core","A3",110
"10253",265,13,"core","B6",122
"10254",265,13,"core","B7",128
"10255",265,13,"core","C7",130
"10256",265,13,"core","D6",96
"10257",265,13,"core","F2.1",119
"10258",988,24,"assisted","A3",116
"10259",988,24,"assisted","B1",125
"10260",988,24,"assisted","B6",118
"10261",988,24,"assisted","C3",111
"10262",988,24,"assisted","C7",125
"10263",988,24,"assisted","D6",100
"10264",988,24,"assisted","F2.1",117
"10265",1052,20,"assisted","A3",122
"10266",1052,20,"assisted","B1",129
"10267",1052,20,"assisted","B7",124
"10268",1052,20,"assisted","C7",132
"10269",1052,20,"assisted","F2.1",127
"10270",1535,27,"core","C7",128
"10271",1535,27,"core","D6",128
"10272",1535,27,"core","F2.1",123
"10273",1456,11,"core","A3",117
"10274",1456,11,"core","B6",141
"10275",1456,11,"core","C7",128
"10276",1456,11,"core","D6",129
"10277",1456,11,"core","D7",112
"10278",1456,11,"core","F2.1",132
"10279",1504,2,"assisted","A3",100
"10280",1504,2,"assisted","B1",140
"10281",1504,2,"assisted","C3",115
"10282",1504,2,"assisted","C7",131
"10283",1504,2,"assisted","D6",138
"10284",1504,2,"assisted","F2.1",97
"10285",1261,21,"assisted","A3",118
"10286",1261,21,"assisted","B6",100
"10287",1261,21,"assisted","C3",114
"10288",1261,21,"assisted","D5",120
"10289",1261,21,"assisted","F2.1",101
"10290",744,24,"core","A1",157
"10291",744,24,"core","A3",92
"10292",744,24,"core","B1",104
"10293",744,24,"core","B6",117
"10294",744,24,"core","C7",106
"10295",744,24,"core","D6",140
"10296",744,24,"core","F2.1",114
"10297",1065,18,"core","A3",114
"10298",1065,18,"core","B6",132
"10299",1065,18,"core","B7",120
"10300",1065,18,"core","C3",111
"10301",1065,18,"core","D7",91
"10302",1065,18,"core","F2.1",95
"10303",543,13,"assisted","A3",100
"10304",543,13,"assisted","B1",120
"10305",543,13,"assisted","D7",120
"10306",295,4,"core","A3",140
"10307",295,4,"core","B1",124
"10308",295,4,"core","B6",128
"10309",295,4,"core","B7",126
"10310",295,4,"core","C3",134
"10311",295,4,"core","C7",134
"10312",295,4,"core","D5",140
"10313",295,4,"core","D7",129
"10314",295,4,"core","F2.1",124
"10315",1318,5,"assisted","A3",135
"10316",1318,5,"assisted","B6",122
"10317",1318,5,"assisted","B7",120
"10318",1318,5,"assisted","C3",130
"10319",1318,5,"assisted","C7",120
"10320",1318,5,"assisted","D6",117
"10321",1318,5,"assisted","F2.1",136
"10322",807,3,"assisted","A1",140
"10323",807,3,"assisted","A2",68
"10324",807,3,"assisted","A3",90
"10325",807,3,"assisted","B1",125
"10326",807,3,"assisted","B6",131
"10327",807,3,"assisted","B7",97
"10328",807,3,"assisted","C3",128
"10329",807,3,"assisted","C7",72
"10330",807,3,"assisted","D6",99
"10331",807,3,"assisted","D7",99
"10332",807,3,"assisted","F2.1",117
"10333",807,3,"assisted","K2",124
"10334",1041,24,"assisted","A3",123
"10335",1041,24,"assisted","B1",103
"10336",1041,24,"assisted","C7",120
"10337",1041,24,"assisted","D7",110
"10338",1041,24,"assisted","F2.1",106
"10339",117,7,"core","A3",116
"10340",117,7,"core","B1",141
"10341",117,7,"core","B7",127
"10342",117,7,"core","C7",128
"10343",117,7,"core","D6",141
"10344",117,7,"core","F2",133
"10345",285,11,"assisted","A1",121
"10346",285,11,"assisted","A3",129
"10347",285,11,"assisted","B1",128
"10348",285,11,"assisted","B6",133
"10349",285,11,"assisted","B7",122
"10350",285,11,"assisted","C3",151
"10351",285,11,"assisted","C7",131
"10352",285,11,"assisted","F2.1",120
"10353",1655,26,"assisted","A1",115
"10354",1655,26,"assisted","A3",162
"10355",1655,26,"assisted","B1",99
"10356",1655,26,"assisted","B6",164
"10357",1655,26,"assisted","B7",141
"10358",1655,26,"assisted","C3",95
"10359",1655,26,"assisted","C7",145
"10360",1655,26,"assisted","D6",146
"10361",1655,26,"assisted","F2.1",109
"10362",1498,12,"assisted","A3",117
"10363",1498,12,"assisted","B1",110
"10364",1498,12,"assisted","B6",125
"10365",1498,12,"assisted","B7",123
"10366",1498,12,"assisted","F2.1",130
"10367",5,2,"core","A3",105
"10368",5,2,"core","B1",123
"10369",5,2,"core","C7",124
"10370",5,2,"core","D6",107
"10371",5,2,"core","D7",117
"10372",5,2,"core","F2.1",120
"10373",1335,14,"assisted","A3",138
"10374",1335,14,"assisted","B1",108
"10375",1335,14,"assisted","C7",140
"10376",1335,14,"assisted","D6",133
"10377",1335,14,"assisted","D7",128
"10378",1335,14,"assisted","F2.1",123
"10379",1422,21,"assisted","A3",143
"10380",1422,21,"assisted","B1",123
"10381",1422,21,"assisted","B6",131
"10382",1422,21,"assisted","B7",116
"10383",1422,21,"assisted","C7",132
"10384",1422,21,"assisted","D6",116
"10385",1422,21,"assisted","F2.1",85
"10386",885,5,"assisted","A3",112
"10387",885,5,"assisted","B6",109
"10388",885,5,"assisted","C3",114
"10389",885,5,"assisted","C7",118
"10390",885,5,"assisted","F2.1",116
"10391",1548,4,"core","A3",122
"10392",1548,4,"core","B1",121
"10393",1548,4,"core","B6",131
"10394",1548,4,"core","C3",108
"10395",1548,4,"core","C7",126
"10396",1548,4,"core","D7",109
"10397",1548,4,"core","F2.1",123
"10398",1292,21,"core","A1",130
"10399",1292,21,"core","A3",129
"10400",1292,21,"core","B1",126
"10401",1292,21,"core","B6",121
"10402",1292,21,"core","C7",101
"10403",1292,21,"core","D6",127
"10404",1292,21,"core","F2.1",115
"10405",443,17,"assisted","A3",104
"10406",443,17,"assisted","B1",121
"10407",443,17,"assisted","B6",141
"10408",443,17,"assisted","B7",130
"10409",443,17,"assisted","C7",138
"10410",443,17,"assisted","F2.1",132
"10411",12,27,"assisted","A1",126
"10412",12,27,"assisted","A2",107
"10413",12,27,"assisted","A3",137
"10414",12,27,"assisted","B1",121
"10415",12,27,"assisted","B7",155
"10416",12,27,"assisted","C7",111
"10417",12,27,"assisted","D6",123
"10418",1614,2,"assisted","A3",143
"10419",1614,2,"assisted","B1",158
"10420",1614,2,"assisted","B6",100
"10421",1614,2,"assisted","B7",156
"10422",1614,2,"assisted","C7",140
"10423",1614,2,"assisted","F2",125
"10424",1661,16,"core","A3",93
"10425",1661,16,"core","B1",97
"10426",1661,16,"core","C3",117
"10427",1661,16,"core","D5",116
"10428",1661,16,"core","F2.1",112
"10429",437,18,"core","A1",123
"10430",437,18,"core","A3",120
"10431",437,18,"core","B1",96
"10432",437,18,"core","C3",99
"10433",437,18,"core","C7",121
"10434",437,18,"core","D6",109
"10435",437,18,"core","F2.1",104
"10436",1193,15,"core","A3",125
"10437",1193,15,"core","B1",122
"10438",1193,15,"core","B7",141
"10439",1193,15,"core","C7",128
"10440",1193,15,"core","F2.1",126
"10441",531,8,"core","A1",104
"10442",531,8,"core","A3",91
"10443",531,8,"core","B6",116
"10444",531,8,"core","C7",103
"10445",531,8,"core","D6",90
"10446",531,8,"core","D7",100
"10447",531,8,"core","F2.1",103
"10448",1338,8,"assisted","A3",131
"10449",1338,8,"assisted","B1",106
"10450",1338,8,"assisted","B6",129
"10451",1338,8,"assisted","B7",102
"10452",1338,8,"assisted","C3",94
"10453",1338,8,"assisted","C7",120
"10454",1338,8,"assisted","D6",120
"10455",1338,8,"assisted","F2.1",91
"10456",1140,6,"assisted","A3",145
"10457",1140,6,"assisted","B1",146
"10458",1140,6,"assisted","B7",143
"10459",1140,6,"assisted","C7",126
"10460",1140,6,"assisted","D6",129
"10461",1140,6,"assisted","F2.1",140
"10462",1347,13,"assisted","A3",123
"10463",1347,13,"assisted","B1",125
"10464",1347,13,"assisted","C3",72
"10465",1347,13,"assisted","C7",97
"10466",1347,13,"assisted","D5",92
"10467",1347,13,"assisted","D7",99
"10468",895,5,"core","A3",169
"10469",895,5,"core","B1",167
